latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
33.922393,-78.673536,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27124,"Seed line on a planters pot at Inman rd. Little River, SC.",,South Atlantic,SC,Horry County,,No,33.922393,-78.673536,33770,Wacamaw river,27124,283,5,1,Located across dirt road from residence on Inman Rd. HWM is marked with marker on planter pot and marked with stake and flagging.,9/30/2018 04:00,25.74,2,6,N/A,18185,4,1.02,3,,Level III survey,Riverine,9/26/2018 04:00,1,2,1824,1381,0.18,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.74831,-77.32991,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Dennis Kluesner,Eric Frantz,NCONS27107,HWMs at Webb Apts & Mini Storage in Piney Grove NC,,,NC,Onslow County,,No,34.74831,-77.32991,33771,Little Northeast Crk,27107,283,5,1,Webb Apts & Mini Storage in Piney Grove NC. Marks are on back door frame of buildings. Pink flagging hung on porch lights. Door and door frame of 200/35 E Carole Dr,9/26/2018 04:00,13.38,2,6,N/A,,4,4.83,3,,Level II survey,Riverine,9/25/2018 04:00,0,2,1829,5,0.02,,HWM02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.0076253,-77.224158,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Map (digital or paper),NAD83,Dennis Kluesner,Gerard Gonthier,NCJON27059,"Residence @ 403 Foy Street Polksville, NC",,,NC,Jones County,,No,35.0076253,-77.224158,33772,Trent River,27059,283,5,2,"Residence @ 403 Foy Street Polksville, NC. Left side of front of house.",9/25/2018 04:00,20.85,2,6,N/A,,4,5.93,4,,Level II survey,Riverine,9/25/2018 04:00,0,2,1829,1919,0.22,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8887075,-77.2359155,Florence Sep 2018,Other (Note in Description box),Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Other (Note in Description box),Map (digital or paper),NAD83,Dennis Kluesner,Gerard Gonthier,NCONS27111,"Residence @ 7611 New Bern Hwy Maysville, NC",,,NC,Onslow County,,No,34.8887075,-77.2359155,33773,White Oak River,27111,283,9,3,"Residence @ 7611 New Bern Hwy Maysville, NC. HWM confirmed by homeowner who was present at the peak of event. Pics provided by homwowner of peak. No flagging.",9/26/2018 04:00,23.57,2,6,N/A,,9,2.81,4,,Level II survey,Riverine,9/25/2018 04:00,0,2,1829,1919,0.22,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.178101,-77.13196,Florence Sep 2018,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail,Phone/Car GPS,NAD83,Dennis Kluesner,Cristal Younker,NCCRA27098,Telephone pole 60 yards down private drive on right bank  roughly 75 ft. upstream from overpass,,,NC,Craven County,,No,35.178101,-77.13196,33774,Bachelor Creek,27098,283,1,2,Telephone pole 60 yards down private drive on right bank roughly 75 ft. upstream from overpass.,9/26/2018 04:00,4.947,2,6,N/A,,5,0.9,3,,Level II Survey,Riverine,9/25/2018 04:00,0,2,1829,1715,0.036,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.820031,-77.456793,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Paul Ankcorn,NCONS27096,Gum Branch Road,,,NC,Onslow County,,No,34.820031,-77.456793,33775,Half Moon Creek,27096,283,5,2,"Good seed line on fenced in side of homeowners property. The
seed line is on the SE side of the property and marked with a nail, white USGS HWM disc, and orange flagging.",9/27/2018 04:00,16.49,2,6,N/A,,6,1.77,3,,Level III Survy,Riverine,9/25/2018 04:00,0,2,1715,873,0.061,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.906054,-78.697107,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27128,"Seed line marked with nail and flagging on power pole 40ft right of mailbox of residence at Goggle eye dr. Longs, SC.",,South Atlantic,SC,Horry County,,No,33.906054,-78.697107,33776,Wacamaw,27128,283,5,2,Seed line on power pole 40 ft. right of mailbox at residence on Goggle Eye Dr. HWM marked with nail and flagging.,9/30/2018 04:00,24.9,2,6,N/A,18184,5,2.37,3,,"Nail in power pole with flagging.
Level III survey",Riverine,9/26/2018 04:00,0,2,1824,1381,0.18,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.822384,-77.4579383,Florence Sep 2018,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Cristal Younker,Paul Ankcorn,NCONS27104,Edgewood Dr,,,NC,Onslow County,,No,34.822384,-77.4579383,33777,Half Moon Creek,27104,283,5,1,Excellent seed line on left support frame of house. The seed line is marked with an ink marker and the post is marked with orange flagging.,9/27/2018 04:00,16.42,2,6,N/A,,4,4.07,3,,Level III Survey,Riverine,9/25/2018 04:00,0,2,1715,873,0.061,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.218721,-77.14855,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail,Phone/Car GPS,NAD83,Dennis Kluesner,Cristal Younker,NCCRA27110,"mark on telephone pole located at river access past middle school. The pole is on the left side of road, and on the right of wooden steps",,,NC,Craven County,,No,35.218721,-77.14855,33778,Neuse River,27110,283,5,2,"Telephone pole located at river access past middle school. The pole is on the left side of road, and on the right of wooden steps.",9/26/2018 04:00,8.53,2,6,N/A,,5,0.4,3,,Level II Survey,Riverine,9/25/2018 04:00,0,2,1829,1715,0.036,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.9101614,-77.8382749,Florence Sep 2018,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCDUP27117,Hallsville Presbyterian Church,,,NC,Duplin County,,No,34.9101614,-77.8382749,33779,Limestone Creek,27117,283,1,1,Mud line on glass panel of side door to church. Line was leveled out to right side of door frame. The line is marked with ink marker.,9/28/2018 04:00,50.94,2,6,N/A,,4,8.32,3,,Level II survey,Riverine,9/25/2018 04:00,0,2,1715,5,0.09,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.9070534,-77.8379688,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Cristal Younker,Cristal Younker,NCDUP27125,Hallsville Road,,,NC,Duplin County,,No,34.9070534,-77.8379688,33780,Limestone Creek,27125,283,5,2,"Good seed line on right side of door frame on white home on eastern portion of property. The seed line is marked with a nail, white USGS HWM disc, and orange flagging",9/27/2018 04:00,50.612,2,6,N/A,,6,5.75,3,,Level III survey,Riverine,9/26/2018 04:00,0,2,1715,1715,0.173,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.9044636,-77.8505531,Florence Sep 2018,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Cristal Younker,Cristal Younker,NCDUP27127,Hallsville Road - Jump and Run Branch,,,NC,Duplin County,,No,34.9044636,-77.8505531,33781,Northeast Cape Fear River,27127,283,1,1,Excellent mud line on mobile home towards NW direction of the property. The mud line is marked with an ink marking and orange flagging on the panel,9/27/2018 04:00,50.55,2,6,N/A,,4,7.44,3,,RT-GNSS Levels,Riverine,9/26/2018 04:00,0,2,1715,1715,0.173,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.64754,-79.01231,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCROB27126,Motel on Kahn Drive,,,NC,Robeson County,,No,34.64754,-79.01231,33782,Fivemile Branch - Lumber River,27126,283,5,2,located aprx 15 feet from left front face of main building,9/28/2018 04:00,126.12,2,6,N/A,,4,3.15,3,,Level III survey,Riverine,9/26/2018 04:00,0,4,1715,1919,0.2,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.902806,-78.702415,Florence Sep 2018,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27131,"Seed line marked with nail and flagging on roof support beam of Canipes Candy Factory building at Hw. 9 Longs, SC.",,South Atlantic,SC,Horry County,,No,33.902806,-78.702415,33783,Wacamaw,27131,283,6,2,"Stain line on 5th support beam from left, in front of Canipes Candy Factory building.",9/30/2018 04:00,23.61,2,6,N/A,18186,,1.51,3,,Level III survey,Riverine,9/26/2018 04:00,0,2,1824,1381,0.18,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8155022,-79.8915991,Florence Sep 2018,Debris,VP: > 0.40 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Mary Winsor,,NCRIC27134,Everetts Lake and Marks Creek. Everetts Lake is an earthen dam with a concrete spillway and two concrete culverts which empty into Marks Creek. Dam reconstruction in progress.,,,NC,Richmond County,,No,34.8155152,-79.8916977,33784,Marks Creek,27134,283,2,5,Tree,,,,,Left,,6,8.7,3,,,Riverine,9/26/2018 04:00,0,4,1920,,,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.815282,-79.8915609,Florence Sep 2018,Debris,VP: > 0.40 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Mary Winsor,,NCRIC27134,Everetts Lake and Marks Creek. Everetts Lake is an earthen dam with a concrete spillway and two concrete culverts which empty into Marks Creek. Dam reconstruction in progress.,,,NC,Richmond County,,No,34.8155152,-79.8916977,33785,Marks Creek,27134,283,2,5,Tree,,,,,Left,,6,8.27,3,,,Riverine,9/26/2018 04:00,0,4,1920,,,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8159438,-79.8918771,Florence Sep 2018,Debris,VP: > 0.40 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Mary Winsor,,NCRIC27134,Everetts Lake and Marks Creek. Everetts Lake is an earthen dam with a concrete spillway and two concrete culverts which empty into Marks Creek. Dam reconstruction in progress.,,,NC,Richmond County,,No,34.8155152,-79.8916977,33786,Marks Creek,27134,283,2,5,Tree,,,,,Right,,6,4.92,3,,,Riverine,9/26/2018 04:00,0,4,1920,,,,HWM3,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8158983,-79.8919253,Florence Sep 2018,Debris,VP: > 0.40 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),,,NCRIC27134,Everetts Lake and Marks Creek. Everetts Lake is an earthen dam with a concrete spillway and two concrete culverts which empty into Marks Creek. Dam reconstruction in progress.,,,NC,Richmond County,,No,34.8155152,-79.8916977,33787,Marks Creek,27134,283,2,5,Tree,,,,,N/A,,6,5.5,3,,,Riverine,9/26/2018 04:00,0,4,,,,,HWM4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8158983,-79.8919253,Florence Sep 2018,Debris,VP: > 0.40 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),,,NCRIC27134,Everetts Lake and Marks Creek. Everetts Lake is an earthen dam with a concrete spillway and two concrete culverts which empty into Marks Creek. Dam reconstruction in progress.,,,NC,Richmond County,,No,34.8155152,-79.8916977,33788,Marks Creek,27134,283,2,5,Tree,,,,,N/A,,6,5.5,3,,,Riverine,9/26/2018 04:00,0,4,,,,,HWM4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8158983,-79.8919253,Florence Sep 2018,Debris,VP: > 0.40 ft,,,,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),,,NCRIC27134,Everetts Lake and Marks Creek. Everetts Lake is an earthen dam with a concrete spillway and two concrete culverts which empty into Marks Creek. Dam reconstruction in progress.,,,NC,Richmond County,,No,34.8155152,-79.8916977,33789,Marks Creek,27134,283,2,5,Tree,,,,,N/A,,6,5.5,3,,,Riverine,9/26/2018 04:00,0,4,,,,,HWM4,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.879266,-78.720758,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27137,"Seed line marked with nail and flagging on power pole next to Sunny Heights Rd. Longs, SC.",,South Atlantic,SC,Horry County,,No,33.879266,-78.720758,33790,Wacamaw,27137,283,5,2,Seed line on power pole on Sunny Heights Rd. HWM marked with nail and flagging.,9/30/2018 04:00,23.11,2,6,N/A,18187,5,2.1,3,,Level III survey,Riverine,9/26/2018 04:00,0,2,1824,1381,0.18,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8342,-77.580073,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Paul Ankcorn,NCONS27140,Trailer on Trimble Ln,,,NC,Onslow County,,No,34.8342,-77.580073,33791,Lake Catherine (drains to New River),27140,283,5,2,"142 Trimble Lane: Seed line on trailer skirt, transferred to porch post with ink marker, nail, and USGS HWM disk",9/27/2018 04:00,83.9,2,6,N/A,,6,0.8,3,,Level III Survey,Riverine,9/26/2018 04:00,0,2,1749,873,0.061,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.866409,-78.733248,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27141,"Seed line marked with nail and flagging on fence post on the intersection of Jones Rd and Teeney Boy Ln. Longs, SC.",,South Atlantic,SC,Horry County,,No,33.866409,-78.733248,33792,Wacamaw,27141,283,5,2,Fence post at intersection of Jones Rd. and Teeney Boy Ln.,9/30/2018 04:00,23.22,2,6,N/A,18188,6,1.4,3,,Level III survey,Riverine,9/26/2018 04:00,1,2,1824,1381,0.18,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
38.22203,-80.53303,Florence Sep 2018,Other (Note in Description box),Fair: +/- 0.20 ft,NAVD88,Static-GNSS,,,Handheld GPS,NAD83,Jeremy White,Jeremy White,WVNIC26878,"Cherry River at Richwood, WV",,,WV,Nicholas County,,No,38.22203,-80.53303,33793,Cherry River,26878,283,9,3,HWM at HOBO sensor.,9/20/2018 04:00,2182.6,2,7,Right,,,0.1,1,,"Barometric pressure data could not be retrieved from BP HOBO.  Observations on site indicated that peak was just above stream HOBO sensor face.  Raw, uncorrected HOBO data was computed to determine head above face to be 0.09 ft, which was added to HOBO sensor elevation.  Raw data available in WSC archives.",Riverine,9/20/2018 04:00,0,2,918,918,0.1,0.2,At HOBO,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.875864,-78.756639,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27144,"Seed line marked with nail and flagging on wooden post at the fork of Star Bluff Rd. and Sandy Branch Rd, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.875864,-78.756639,33794,Wacamaw,27144,283,5,2,"Wooden post with three utility boxes surrounding it, at the fork of Star Bluff Rd. and Sandy Branch Rd. HWM marked with nail and flagging.",9/30/2018 04:00,22.66,2,6,N/A,18189,6,2,3,,Level III survey,Riverine,9/26/2018 04:00,1,2,1824,1381,0.18,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.9829398,-79.891924,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Phone/Car GPS,NAD83,Andy Caldwell,,SCFLO27143,"2 HWMS are nailed into powerpoles, one at each residence. First HWM is at powerpole BZ36
behind white trailer. First HWM is 134' NE of centerline of Truluck Rd. 30' NE from white
doublewide trailer off of Truluck Rd. Second HWM is at powerpole next to red roofed house.",,South Atlantic,SC,Florence County,,No,33.9829398,-79.891924,33795,Lynches River,27143,283,5,3,"First HWM is at powerpole BZ36
behind white trailer. First HWM is 134' NE of centerline of Truluck Rd. 30' NE from white
doublewide trailer off of Truluck Rd.",,,,,N/A,,6,0.64,3,,,Riverine,9/26/2018 04:00,0,2,1381,,,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.64216,-79.00588,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCROB27129,Private residence on Highland Drive,,,NC,Robeson County,,No,34.64216,-79.00588,33796,Fivemile Branch - Lumber River,27129,283,5,2,Located middle of rear of house - access from the right side,9/28/2018 04:00,126.57,2,6,N/A,,4,2.58,3,,Level III survey,Riverine,9/26/2018 04:00,0,4,1715,1919,0.2,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.65506,-79.00233,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCROB27135,Lumberton Assisted Living Home,,,NC,Robeson County,,No,34.65506,-79.00233,33797,Junction of Ivey and Five Mile Branches,27135,283,5,3,"Faint trace of upper HWM marked. Located in rear courtyard of building along white plastic fence, aprx in middle of fence line.",9/28/2018 04:00,126.47,2,6,N/A,,4,2.87,3,,Level III survey,Riverine,9/26/2018 04:00,0,4,1715,1919,0.2,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.65608,-79.01202,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,,Marker,Phone/Car GPS,WGS84 (from Digital Map),,Laura LaPolice,NCROB27139,Lightpole on Westminister Road,,,NC,Robeson County,,No,34.65608,-79.01202,33798,Saddletree Swamp - Lumber River,27139,283,5,2,Sharpie line on face of power pole to right of 3073. Use bottom of sharpie line,10/1/2018 04:00,,,,N/A,,4,4.15,3,,,Riverine,9/26/2018 04:00,0,4,,1598,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.65608,-79.01202,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,,Marker,Phone/Car GPS,WGS84 (from Digital Map),,Laura LaPolice,NCROB27139,Lightpole on Westminister Road,,,NC,Robeson County,,No,34.65608,-79.01202,33799,Saddletree Swamp - Lumber River,27139,283,5,2,Sharpie line on face of power pole to right of 3073. Use bottom of sharpie line,10/1/2018 04:00,,,,N/A,,4,4.15,3,,,Riverine,9/26/2018 04:00,0,4,,1598,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.9829398,-79.891924,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Phone/Car GPS,NAD83,Andy Caldwell,,SCFLO27143,"2 HWMS are nailed into powerpoles, one at each residence. First HWM is at powerpole BZ36
behind white trailer. First HWM is 134' NE of centerline of Truluck Rd. 30' NE from white
doublewide trailer off of Truluck Rd. Second HWM is at powerpole next to red roofed house.",,South Atlantic,SC,Florence County,,No,33.9829398,-79.891924,33800,Lynches River,27143,283,5,3,Second HWM is at powerpole next to red roofed house,,,,,N/A,,6,0.76,3,,,Riverine,9/26/2018 04:00,0,2,1381,,,,HWM2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8305441,-77.819702,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCDUP27130,Sharon Baptist Church,,,NC,Duplin County,,No,34.8305441,-77.819702,33801,Northeast Cape Fear River,27130,283,5,2,Good seed line on interior of garage shed and church bus. The seed line was transferred to the left side of the exterior garage shed. The line is marked with ink marker.,9/28/2018 04:00,42.34,2,6,N/A,,4,3.92,3,,Level II survey,Riverine,9/26/2018 04:00,0,2,1715,5,0.09,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8217031,-77.8414664,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Cristal Younker,Paul Ankcorn,NCDUP27132,Lanier's Auto Sales & ATV,,,NC,Duplin County,,No,34.8217031,-77.8414664,33802,Northeast Cape Fear River,27132,283,5,3,Fair seed line on NE corner of rear shed of homeowners property. The seed line is marked with an ink marker.,9/28/2018 04:00,41.16,2,6,N/A,,4,6.53,3,,Level II Survey,Riverine,9/26/2018 04:00,0,2,1715,873,0.044,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.97974,-79.85744,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Dennis Kluesner,,NCRIC27123,Wooded rural area near Carledge Creek on Blewett Falls Road,,,NC,Richmond County,,No,34.97974,-79.85744,33803,Cartledge Creek,27123,283,5,3,"Wooded rural area near Carledge Creek on Blewett Falls Road in the vicinity of hunting property and large power line easement.
Orange spray paint with an arrow is marked on road. Mark is flagged with nail In tree.",,,,,N/A,,6,3.87,1,,,Riverine,9/26/2018 04:00,0,2,1829,,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.8339217,-77.8274505,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Cristal Younker,Eric Frantz,NCDUP27138,Rodney Lanier Road,,,NC,Duplin County,,No,34.8339217,-77.8274505,33804,Northeast Cape Fear River,27138,283,5,3,Fair seed line on window on eastern facing side of mobile home. The seed line is marked with an ink marker.,9/28/2018 04:00,42.16,2,6,N/A,,4,7.02,3,,Level II survey,Riverine,9/26/2018 04:00,0,2,1715,5,0.09,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.067472,-77.590084,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Gerard Gonthier,NCJON27147,Pleasant Hill Store and Grill,,,NC,Jones County,,No,35.067472,-77.590084,33805,Trent River,27147,283,5,2,Seed line around building,9/27/2018 04:00,66.23,2,6,N/A,,6,4.3,3,,Level II survey,Riverine,9/26/2018 04:00,0,2,1749,1919,0.07,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.12735,-77.58317,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Gerard Gonthier,NCLEN27154,"Vine Swamp Rd at Bearwell Branch, Kinston, NC35",,,NC,Lenoir County,,No,35.12735,-77.58317,33807,"Bearwell Branch, trib to Joshua Creek/Trent R.",27154,283,5,2,Seed line under window on metal on barn,9/27/2018 04:00,76.21,2,6,N/A,,6,3.5,3,,Level II survey,Riverine,9/26/2018 04:00,0,2,1749,1919,0.07,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.0343998,-79.7903675,Florence Sep 2018,Seed line,Poor: +/- 0.40 ft,,,,Marker,Phone/Car GPS,NAD83,Andy Caldwell,,SCFLO27151,Site is at boardwalk next to river at the Lynches River County Park.,,South Atlantic,SC,Florence County,,No,34.0343998,-79.7903675,33808,Lynches River,27151,283,5,4,Sharpie mark on boardwalk on left side handrail as you are walking downhill. Pink flagging is present as well to highlight the area.,,,,,N/A,,4,2.95,3,,,Riverine,9/26/2018 04:00,0,2,1381,,,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.869444,-78.774146,Florence Sep 2018,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27159,"Seed line marked with a nail and flagging on a wooden post  near a stop sign at the junction of Pint Circle and Wacamaw Cove Rd, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.869444,-78.774146,33809,Wacamaw,27159,283,5,2,Seed line on wooden post near stop sign at the junction of Pint Circle and Wacamaw Cove,9/30/2018 04:00,,,,N/A,,6,1.95,3,,,Riverine,9/26/2018 04:00,1,2,1824,1381,,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.60551,-78.99339,Florence Sep 2018,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,WGS84 (from Digital Map),Dennis Kluesner,Eric Frantz,NCROB27156,Lumberton WWTP,,,NC,Robeson County,,No,34.60551,-78.99339,33810,Lumberton,27156,283,5,3,"Lumberton WWTP, marked at the bottom most portion of property; left of gate; 4th
post to left of corner.",9/30/2018 04:00,114.28,2,6,N/A,,4,2.25,3,,Level II survey,Riverine,9/26/2018 04:00,0,4,1829,5,0.14,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.080844,-77.641585,Florence Sep 2018,Stain line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,,NCLEN27163,"Beaverdam Swamp at US 258, Woodington, NC",,,NC,Lenoir County,,No,35.080844,-77.641585,33811,"Beaverdam Swamp, trib to Trent River",27163,283,6,2,"sediment stain on trees, marked with nail and USGS HWM disc",,,,,N/A,,6,1,3,,,Riverine,9/26/2018 04:00,0,2,1749,,,,HWM01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
